ticker,cap,sector,date,verdict,score,regime,n_eff,inflation_gap,agreement_pct,tier,onset,actual_rr,size,atr,outcome,days_held,r_earned,fam_ma,fam_break,fam_squeeze,fam_mosc,combo,fwd_5d
XLC,etf,Comm Services,2025-01-23,LONG,0.5642,neutral,2.37,-0.4111,37.1,BULLISH_SETUP,True,1.5,1.0,1.3297,WIN,8,1.5,L,N,L,S,LNLS,2.4721
XLC,etf,Comm Services,2025-01-30,LONG,0.5544,ranging,2.04,-0.3417,43.5,WATCH,False,1.6666666666666667,0.5,1.3624,WIN,11,0.8333,L,L,N,S,LLNS,0.9709
XLC,etf,Comm Services,2025-02-06,LONG,0.7386,ranging,2.1,-0.4822,38.7,WATCH,False,1.6666666666666667,0.5,1.3776,LOSS,14,-0.5,L,N,N,S,LNNS,1.6608
XLC,etf,Comm Services,2025-02-13,LONG,0.7235,ranging,1.82,-0.4262,43.5,WATCH,False,1.6666666666666667,0.5,1.302,LOSS,7,-0.5,L,L,N,S,LLNS,-1.5764
XLC,etf,Comm Services,2025-02-21,LONG,0.5934,ranging,1.91,-0.4419,35.5,WATCH,False,1.6666666666666667,0.5,1.2814,LOSS,4,-0.5,L,S,N,L,LSNL,-0.9901
XLC,etf,Comm Services,2025-02-28,LONG,0.674,ranging,2.13,-0.5628,27.4,WATCH,False,1.6666666666666667,0.5,1.4346,LOSS,2,-0.5,L,N,N,L,LNNL,-1.6765
XLC,etf,Comm Services,2025-03-07,WAIT,-0.1282,ranging,2.45,-0.3706,19.4,WAIT,False,0.0,0.0,1.7097,OPEN,20,0.0,N,N,N,L,NNNL,-3.6993
XLC,etf,Comm Services,2025-03-14,SHORT,-0.5015,trending,2.14,-0.4766,27.4,AVOID,True,2.0,0.0,1.8892,LOSS,8,-0.0,S,N,S,L,SNSL,1.0561
XLC,etf,Comm Services,2025-03-21,SHORT,-0.4046,trending,1.93,-0.4926,21.0,AVOID,False,2.0,0.0,1.8154,WIN,10,0.0,N,N,N,N,NNNN,-1.6154
XLC,etf,Comm Services,2025-03-28,SHORT,-0.2337,neutral,2.41,-0.4233,19.4,AVOID,False,1.5,0.0,1.769,WIN,5,0.0,L,N,N,S,LNNS,-8.8887
XLC,etf,Comm Services,2025-04-04,SHORT,-0.5752,gap_down_continuation,1.66,-0.4005,38.7,AVOID,False,1.6666666666666667,0.0,2.2272,LOSS,1,-0.0,S,S,N,L,SSNL,4.6314
XLC,etf,Comm Services,2025-04-11,SHORT,-0.6711,trending,1.9,-0.5452,29.0,AVOID,False,2.0,0.0,3.2383,LOSS,14,-0.0,S,N,S,N,SNSN,-3.3855
XLC,etf,Comm Services,2025-04-21,SHORT,-0.5314,trending,1.55,-0.4593,30.6,AVOID,False,2.0,0.0,2.8679,LOSS,4,-0.0,S,N,N,N,SNNN,7.4166
XLC,etf,Comm Services,2025-04-28,WAIT,0.0284,trending,1.87,-0.3207,19.4,WAIT,False,0.0,0.0,2.6004,OPEN,20,0.0,N,N,N,S,NNNS,3.0933
XLC,etf,Comm Services,2025-05-05,LONG,0.6925,neutral,1.9,-0.4914,35.5,BULLISH_SETUP,True,1.5,1.0,2.3574,OPEN,20,0.0,L,N,N,S,LNNS,1.5873
XLC,etf,Comm Services,2025-05-12,LONG,0.6072,ranging,1.77,-0.4649,33.9,WATCH,False,1.6666666666666667,0.5,2.1327,WIN,20,0.8333,L,N,N,S,LNNS,2.7016
XLC,etf,Comm Services,2025-05-19,LONG,0.6467,neutral,1.95,-0.4363,38.7,BULLISH_SETUP,False,1.5,1.0,1.8007,OPEN,20,0.0,L,L,N,S,LLNS,-0.0589
XLC,etf,Comm Services,2025-05-27,LONG,0.6529,neutral,2.0,-0.5039,32.3,BULLISH_SETUP,False,1.5,1.0,1.6557,OPEN,20,0.0,L,N,N,S,LNNS,-0.2062
XLC,etf,Comm Services,2025-06-03,LONG,0.6541,ranging,1.95,-0.5367,29.0,WATCH,False,1.6666666666666667,0.5,1.5691,WIN,14,0.8333,L,N,N,N,LNNN,3.0607
XLC,etf,Comm Services,2025-06-10,LONG,0.6819,neutral,1.94,-0.3571,48.4,BULLISH_SETUP,False,1.5,1.0,1.4715,OPEN,20,0.0,L,L,N,S,LLNS,-1.2414
XLC,etf,Comm Services,2025-06-17,LONG,0.5239,neutral,1.91,-0.4555,30.6,BULLISH_SETUP,False,1.5,1.0,1.405,WIN,7,1.5,L,N,S,L,LNSL,1.9777
XLC,etf,Comm Services,2025-06-25,LONG,0.7134,ranging,2.26,-0.4857,37.1,WATCH,False,1.6666666666666667,0.5,1.4029,WIN,20,0.8333,L,N,L,S,LNLS,2.1291
XLC,etf,Comm Services,2025-07-02,LONG,0.8336,trending,1.98,-0.5297,38.7,BULLISH_SETUP,False,2.0,1.0,1.2793,OPEN,20,0.0,L,N,L,S,LNLS,-0.698
XLC,etf,Comm Services,2025-07-10,LONG,0.5447,trending,1.82,-0.4982,27.4,BULLISH_SETUP,False,2.0,1.0,1.184,OPEN,20,0.0,L,N,N,L,LNNL,-0.0187
XLC,etf,Comm Services,2025-07-17,LONG,0.5827,neutral,1.78,-0.4527,33.9,WATCH,False,1.5,0.5,1.1433,WIN,18,0.75,L,N,N,L,LNNL,1.8279
XLC,etf,Comm Services,2025-07-24,LONG,0.5662,neutral,1.92,-0.396,38.7,BULLISH_SETUP,False,1.5,1.0,1.129,LOSS,3,-1.0,L,N,N,L,LNNL,-1.1231
XLC,etf,Comm Services,2025-07-31,LONG,0.5669,neutral,2.37,-0.4125,37.1,BULLISH_SETUP,False,1.5,1.0,1.2108,WIN,9,1.5,L,L,N,L,LLNL,-0.1303
XLC,etf,Comm Services,2025-08-07,WAIT,0.0852,ranging,2.27,-0.3168,22.6,WAIT,False,0.0,0.0,1.3259,OPEN,20,0.0,L,S,S,L,LSSL,3.6637
XLC,etf,Comm Services,2025-08-14,LONG,0.4059,neutral,2.15,-0.2836,41.9,BULLISH_SETUP,True,1.5,1.0,1.2961,WIN,16,1.5,L,L,L,S,LLLS,-1.3219
XLC,etf,Comm Services,2025-08-21,LONG,0.6644,neutral,2.32,-0.4774,35.5,BULLISH_SETUP,False,1.5,1.0,1.2101,WIN,9,1.5,L,N,L,L,LNLL,1.7133
XLC,etf,Comm Services,2025-08-28,LONG,0.6529,neutral,1.86,-0.4232,40.3,BULLISH_SETUP,False,1.5,1.0,1.137,WIN,5,1.5,L,N,N,S,LNNS,2.7596
XLC,etf,Comm Services,2025-09-05,LONG,0.5416,neutral,1.77,-0.3031,46.8,WATCH,False,1.5,0.5,1.1981,WIN,6,0.75,L,L,N,S,LLNS,2.3193
XLC,etf,Comm Services,2025-09-12,LONG,0.6045,trending,1.68,-0.3184,48.4,WATCH,False,2.0,0.5,1.2543,LOSS,20,-0.5,L,L,N,S,LLNS,1.7554
XLC,etf,Comm Services,2025-09-19,LONG,0.73,trending,1.99,-0.4295,43.5,BULLISH_SETUP,False,2.0,1.0,1.2205,LOSS,4,-1.0,L,L,L,S,LLLS,-0.6933
XLC,etf,Comm Services,2025-09-26,LONG,0.5301,trending,1.77,-0.378,38.7,WATCH,False,2.0,0.5,1.2114,LOSS,6,-0.5,L,L,N,N,LLNN,-1.5063
XLC,etf,Comm Services,2025-10-03,LONG,0.4527,trending,1.8,-0.3715,35.5,WATCH,False,2.0,0.5,1.1547,LOSS,5,-0.5,L,N,L,L,LNLL,-3.0845
XLC,etf,Comm Services,2025-10-10,SHORT,-0.1752,trending,1.87,-0.2973,29.0,AVOID,True,2.0,0.0,1.2413,LOSS,3,-0.0,S,S,N,L,SSNL,1.8972
XLC,etf,Comm Services,2025-10-17,SHORT,-0.2513,neutral,2.14,-0.3998,22.6,AVOID,False,1.5,0.0,1.401,OPEN,20,0.0,L,N,S,L,LNSL,0.5307
XLC,etf,Comm Services,2025-10-24,WAIT,0.1368,ranging,1.97,-0.3587,21.0,WAIT,False,0.0,0.0,1.3207,OPEN,20,0.0,L,N,N,L,LNNL,-0.6404
XLC,etf,Comm Services,2025-10-31,WAIT,-0.1482,ranging,2.26,-0.3967,17.7,WAIT,False,0.0,0.0,1.3297,OPEN,20,0.0,L,N,S,L,LNSL,-2.3517
XLC,etf,Comm Services,2025-11-07,SHORT,-0.2918,neutral,2.66,-0.404,24.2,AVOID,True,1.5,0.0,1.3748,LOSS,14,-0.0,N,N,S,L,NNSL,-0.6957
XLC,etf,Comm Services,2025-11-14,SHORT,-0.4489,ranging,2.16,-0.4341,29.0,AVOID,False,1.6666666666666667,0.0,1.3429,LOSS,7,-0.0,N,N,S,L,NNSL,0.512
XLC,etf,Comm Services,2025-11-21,SHORT,-0.3725,neutral,2.52,-0.4282,25.8,AVOID,False,1.5,0.0,1.6808,LOSS,4,-0.0,S,L,S,N,SLSN,2.6363
XLC,etf,Comm Services,2025-12-01,LONG,0.3271,ranging,2.52,-0.3732,29.0,WATCH,True,1.6666666666666667,0.5,1.488,WIN,20,0.8333,L,N,L,S,LNLS,1.2277
XLC,etf,Comm Services,2025-12-08,LONG,0.7229,ranging,2.19,-0.5228,33.9,WATCH,False,1.6666666666666667,0.5,1.4439,OPEN,20,0.0,L,N,N,S,LNNS,0.2666
XLC,etf,Comm Services,2025-12-15,LONG,0.8295,ranging,2.06,-0.5922,32.3,WATCH,False,1.6666666666666667,0.5,1.3064,OPEN,20,0.0,L,N,N,N,LNNN,0.4012
XLC,etf,Comm Services,2025-12-22,LONG,0.7745,ranging,2.37,-0.5002,38.7,WATCH,False,1.6666666666666667,0.5,1.2225,LOSS,18,-0.5,L,N,L,S,LNLS,1.3972
XLC,etf,Comm Services,2025-12-30,LONG,0.6851,neutral,2.2,-0.4232,41.9,BULLISH_SETUP,False,1.5,1.0,1.0809,LOSS,10,-1.0,L,N,L,S,LNLS,-1.0145
XLC,etf,Comm Services,2026-01-07,LONG,0.3756,neutral,2.26,-0.4136,27.4,BULLISH_SETUP,False,1.5,1.0,1.1243,LOSS,8,-1.0,L,N,S,L,LNSL,-0.3843
XLC,etf,Comm Services,2026-01-14,LONG,0.1618,ranging,2.18,-0.3551,22.6,WATCH,False,1.6666666666666667,0.5,1.0826,LOSS,3,-0.5,L,N,S,L,LNSL,-0.3344
XLC,etf,Comm Services,2026-01-22,WAIT,-0.1254,ranging,2.5,-0.4014,16.1,WAIT,False,0.0,0.0,1.2374,OPEN,20,0.0,L,N,S,L,LNSL,3.0452
XLC,etf,Comm Services,2026-01-29,LONG,0.3197,ranging,2.21,-0.2889,37.1,WATCH,True,1.6666666666666667,0.5,1.3642,LOSS,3,-0.5,L,L,N,S,LLNS,-2.9886
XLC,etf,Comm Services,2026-02-05,WAIT,0.0382,ranging,2.27,-0.3417,17.7,WAIT,False,0.0,0.0,1.4801,OPEN,20,0.0,L,S,N,N,LSNN,-1.351
XLC,etf,Comm Services,2026-02-12,SHORT,-0.1831,ranging,1.91,-0.3819,21.0,AVOID,True,1.6666666666666667,0.0,1.5914,LOSS,6,-0.0,N,N,N,L,NNNL,1.8842
XLC,etf,Comm Services,2026-02-20,WAIT,0.0088,ranging,2.23,-0.3109,19.4,WAIT,False,0.0,0.0,1.5581,OPEN,20,0.0,L,N,N,N,LNNN,1.0702
XLC,etf,Comm Services,2026-02-27,LONG,0.1726,ranging,2.15,-0.3121,27.4,WATCH,True,1.6666666666666667,0.5,1.517,LOSS,6,-0.5,L,N,N,S,LNNS,-0.4998
XLC,etf,Comm Services,2026-03-06,LONG,0.6514,ranging,2.97,-0.5515,27.4,WATCH,False,1.6666666666666667,0.5,1.6164,LOSS,5,-0.5,L,N,L,S,LNLS,-2.5626
XLC,etf,Comm Services,2026-03-13,SHORT,-0.2199,ranging,1.88,-0.3842,22.6,AVOID,True,1.6666666666666667,0.0,1.6439,WIN,9,0.0,S,N,N,L,SNNL,-1.9397
XLC,etf,Comm Services,2026-03-20,SHORT,-0.4228,neutral,2.08,-0.3565,35.5,AVOID,False,1.5,0.0,1.5972,WIN,5,0.0,S,S,S,L,SSSL,-4.3201
XLC,etf,Comm Services,2026-03-27,SHORT,-0.6178,trending,1.74,-0.4379,37.1,AVOID,False,2.0,0.0,1.7172,LOSS,2,-0.0,S,S,N,L,SSNL,4.4096
XLC,etf,Comm Services,2026-04-06,SHORT,-0.3918,trending,2.05,-0.4701,22.6,AVOID,False,2.0,0.0,1.7377,LOSS,6,-0.0,S,S,S,S,SSSS,2.738
XLC,etf,Comm Services,2026-04-13,LONG,0.2463,neutral,2.2,-0.3973,22.6,WATCH,True,1.5,0.5,1.6716,OPEN,20,0.0,L,N,N,S,LNNS,3.4227
XLC,etf,Comm Services,2026-04-20,LONG,0.6865,neutral,2.45,-0.4561,38.7,BULLISH_SETUP,False,1.5,1.0,1.563,LOSS,4,-1.0,L,L,L,S,LLLS,-2.4758
XLC,etf,Comm Services,2026-04-27,LONG,0.7847,ranging,2.08,-0.6343,25.8,WATCH,False,1.6666666666666667,0.5,1.5907,OPEN,20,0.0,L,N,L,N,LNLN,0.2504
XLC,etf,Comm Services,2026-05-04,LONG,0.2463,ranging,2.06,-0.3973,22.6,WATCH,False,1.6666666666666667,0.5,1.419,LOSS,20,-0.5,L,N,N,S,LNNS,-0.4479
AAPL,large,Technology,2024-12-20,LONG,0.8458,trending,1.85,-0.4068,51.6,BULLISH_SETUP,True,2.0,1.0,4.2537,LOSS,7,-1.0,L,L,N,S,LLNS,-0.8998
AAPL,large,Technology,2024-12-30,LONG,0.5285,trending,1.65,-0.4094,35.5,WATCH,False,2.0,0.5,4.1072,LOSS,2,-0.5,L,N,N,S,LNNS,-3.9612
AAPL,large,Technology,2025-01-07,WAIT,0.1268,trending,1.78,-0.3053,25.8,WAIT,False,0.0,0.0,4.2377,OPEN,20,0.0,N,N,N,L,NNNL,-1.7918
AAPL,large,Technology,2025-01-15,WAIT,-0.0725,trending,1.95,-0.3427,19.4,WAIT,False,0.0,0.0,4.75,OPEN,20,0.0,S,N,N,L,SNNL,-5.9738
AAPL,large,Technology,2025-01-23,SHORT,-0.6342,trending,2.28,-0.5429,27.4,AVOID,True,2.0,0.0,5.3046,LOSS,3,-0.0,S,S,N,L,SSNL,6.2282
AAPL,large,Technology,2025-01-30,LONG,0.2585,trending,2.2,-0.4357,19.4,WATCH,True,2.0,0.5,5.689,LOSS,2,-0.5,L,N,S,S,LNSS,-1.8393
AAPL,large,Technology,2025-02-06,LONG,0.2064,neutral,2.18,-0.3935,21.0,WATCH,False,1.5,0.5,6.1727,OPEN,20,0.0,L,N,S,S,LNSS,3.677
AAPL,large,Technology,2025-02-13,LONG,0.4092,ranging,2.18,-0.4304,27.4,WATCH,False,1.6666666666666667,0.5,6.1696,LOSS,10,-0.5,L,N,N,S,LNNS,1.6644
AAPL,large,Technology,2025-02-21,LONG,0.6812,neutral,1.94,-0.4374,40.3,BULLISH_SETUP,False,1.5,1.0,5.2756,LOSS,5,-1.0,L,N,N,S,LNNS,-1.5109
AAPL,large,Technology,2025-02-28,LONG,0.8,neutral,1.96,-0.6419,25.8,BULLISH_SETUP,False,1.5,1.0,5.8519,LOSS,3,-1.0,L,L,N,N,LLNN,-1.1454
AAPL,large,Technology,2025-03-07,LONG,0.577,ranging,2.69,-0.595,19.4,WATCH,False,1.6666666666666667,0.5,5.9932,LOSS,1,-0.5,L,N,N,L,LNNL,-10.6998
AAPL,large,Technology,2025-03-14,SHORT,-0.6443,trending,2.04,-0.4835,33.9,AVOID,True,2.0,0.0,6.7868,WIN,16,0.0,S,S,S,L,SSSL,2.239
AAPL,large,Technology,2025-03-21,SHORT,-0.5542,trending,1.72,-0.519,25.8,AVOID,False,2.0,0.0,6.4277,WIN,10,0.0,S,N,N,N,SNNN,-0.1695
AAPL,large,Technology,2025-03-28,SHORT,-0.224,neutral,1.86,-0.4023,21.0,AVOID,False,1.5,0.0,5.8451,WIN,5,0.0,N,N,N,S,NNNS,-13.5475
AAPL,large,Technology,2025-04-04,SHORT,-0.5214,gap_down_continuation,1.6,-0.3575,40.3,AVOID,False,1.6666666666666667,0.0,7.6786,LOSS,3,-0.0,S,S,N,L,SSNL,5.1863
AAPL,large,Technology,2025-04-11,SHORT,-0.8699,gap_down_continuation,1.65,-0.5801,35.5,AVOID,False,1.6666666666666667,0.0,11.2979,OPEN,20,0.0,S,N,N,N,SNNN,-2.5183
AAPL,large,Technology,2025-04-21,SHORT,-0.6497,trending,1.71,-0.4377,38.7,AVOID,False,2.0,0.0,10.2008,LOSS,8,-0.0,S,S,N,N,SSNN,8.7906
AAPL,large,Technology,2025-04-28,WAIT,-0.1357,neutral,2.25,-0.3421,22.6,WAIT,False,0.0,0.0,8.8396,OPEN,20,0.0,S,N,N,S,SNNS,-5.3536
